Patrol ID,Type,Patrol Start Date,Patrol End Date,Station,Team,Objective,Mandate,Armed,Patrol Leg ID,Leader,Patrol Transport Type,Waypoint ID,Waypoint Date,Waypoint Time,X,Y,Last Modified,Last Modified By,Observation Category 0,Observation Category 1,Jenis satwa,Keterangan,Tipe temuan,Usia temuan
PK_April_2023_000010,Ground,13-Apr-23,13-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,6,13-Apr-23,9:46:07 AM,109.8635033,-1.052701667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PK_April_2023_000010,Ground,13-Apr-23,13-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,5,13-Apr-23,9:33:23 AM,109.8622667,-1.054133333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Baru (dalam 1 minggu)
PK_April_2023_000010,Ground,13-Apr-23,13-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,7,13-Apr-23,11:04:35 AM,109.8673233,-1.04929,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PK_April_2023_000010,Ground,13-Apr-23,13-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,7,13-Apr-23,11:04:35 AM,109.8673233,-1.04929,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PM_Juni_2023_000003,Ground,16-Jun-23,16-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Gabungan,No,1,Samlia Samlia,Jalan Kaki,2,16-Jun-23,11:41:40 AM,109.895305,-1.056676667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Suara,Baru (dalam 1 minggu)
PM_April_2023_000002,Ground,13-Apr-23,13-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,11,13-Apr-23,2:17:13 PM,109.902625,-1.05726,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PM_April_2023_000002,Ground,13-Apr-23,13-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,13-Apr-23,8:38:23 AM,109.9033733,-1.055125,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_April_2023_000002,Ground,13-Apr-23,13-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,13-Apr-23,9:08:58 AM,109.90318,-1.053373333,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Baru (dalam 1 minggu)
PM_April_2023_000002,Ground,13-Apr-23,13-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,10,13-Apr-23,2:05:33 PM,109.9038267,-1.055551667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_April_2023_000002,Ground,13-Apr-23,13-Apr-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,13-Apr-23,9:00:45 AM,109.90331,-1.053386667,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Baru (dalam 1 minggu)
PB_Juni_2023_000006,Ground,4-Jul-23,4-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,13,4-Jul-23,9:30:07 AM,109.8513217,-1.04199,7/10/2023 12:58,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
PB_Juni_2023_000006,Ground,4-Jul-23,4-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,12,4-Jul-23,9:27:10 AM,109.8514083,-1.042133333,7/10/2023 12:58,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Mei_2023_000003,Ground,10-May-23,10-May-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,10-May-23,9:34:14 AM,109.92267,-1.049311667,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Mei_2023_000003,Ground,10-May-23,10-May-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,4,10-May-23,9:44:43 AM,109.92269,-1.048375,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Mei_2023_000003,Ground,10-May-23,10-May-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,12,10-May-23,1:36:59 PM,109.920275,-1.04407,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Gesekan badan,Cukup baru (1 - 2 minggu)
NK_April_2023_000012,Ground,15-Apr-23,15-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,15-Apr-23,9:14:36 AM,109.9327833,-1.055006667,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Bekas makan,Baru (dalam 1 minggu)
NK_April_2023_000012,Ground,15-Apr-23,15-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,6,15-Apr-23,11:18:40 AM,109.9273283,-1.052958333,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
NK_April_2023_000012,Ground,15-Apr-23,15-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,11,15-Apr-23,2:16:05 PM,109.92183,-1.052866667,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_April_2023_000012,Ground,15-Apr-23,15-Apr-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,15-Apr-23,10:50:58 AM,109.9281783,-1.053373333,11/8/2023 13:44,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Jalur,Baru (dalam 1 minggu)
PB_Juni_2023_000004,Ground,1-Jul-23,1-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,13,1-Jul-23,9:27:21 AM,109.8582817,-1.022595,7/10/2023 11:21,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Baru (dalam 1 minggu)
PB_Juni_2023_000004,Ground,1-Jul-23,1-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,12,1-Jul-23,9:16:21 AM,109.858115,-1.022263333,7/10/2023 11:21,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Baru (dalam 1 minggu)
PB_Juni_2023_000004,Ground,1-Jul-23,1-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,2,1-Jul-23,8:22:22 AM,109.854415,-1.020771667,7/10/2023 11:21,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Baru (dalam 1 minggu)
PB_Juni_2023_000004,Ground,1-Jul-23,1-Jul-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,15,1-Jul-23,9:35:18 AM,109.8586367,-1.023648333,7/10/2023 11:21,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Agustus_2023_000003,Ground,16-Aug-23,16-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,23,16-Aug-23,10:04:51 AM,109.8767367,-1.031635,9/5/2023 12:14,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Agustus_2023_000003,Ground,16-Aug-23,16-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,35,16-Aug-23,10:37:23 AM,109.87546,-1.033855,9/5/2023 12:14,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Bekas makan,Sangat lama (>3bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,24-Oct-23,9:12:59 AM,109.8509633,-1.040881667,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,19,24-Oct-23,9:15:42 AM,109.85077,-1.040681667,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,11,24-Oct-23,9:00:57 AM,109.8503533,-1.040925,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,21,24-Oct-23,9:21:14 AM,109.8508833,-1.040378333,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,12,24-Oct-23,9:01:56 AM,109.8506233,-1.040826667,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,3,24-Oct-23,8:06:37 AM,109.8494933,-1.040781667,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,23,24-Oct-23,9:26:05 AM,109.8511467,-1.04058,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,15,24-Oct-23,9:05:15 AM,109.8507133,-1.040905,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,22,24-Oct-23,9:23:42 AM,109.8511317,-1.040498333,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Oktober_2023_000005,Ground,24-Oct-23,24-Oct-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,16,24-Oct-23,9:07:11 AM,109.850775,-1.040726667,11/3/2023 15:51,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_April_2023_000006,Ground,28-Apr-23,28-Apr-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,2,Samsidar Samsidar,Jalan Kaki,12,28-Apr-23,9:04:31 AM,109.8497717,-1.024085,5/11/2023 13:53,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Gesekan badan,Baru (dalam 1 minggu)
PK_Juli_2023_000010,Ground,13-Jul-23,13-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,4,13-Jul-23,11:21:38 AM,109.8674367,-1.052251667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PK_Juli_2023_000010,Ground,13-Jul-23,13-Jul-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,3,13-Jul-23,10:57:43 AM,109.8662467,-1.051805,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Juni_2023_000002,Ground,17-Jun-23,17-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,23,17-Jun-23,9:56:16 AM,109.9233617,-0.987006667,7/10/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Tapak,Baru (dalam 1 minggu)
PB_Juni_2023_000002,Ground,17-Jun-23,17-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,22,17-Jun-23,9:52:15 AM,109.92319,-0.986993333,7/10/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000002,Ground,17-Jun-23,17-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,17,17-Jun-23,9:29:51 AM,109.9229783,-0.987311667,7/10/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000002,Ground,17-Jun-23,17-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,21,17-Jun-23,9:50:02 AM,109.92335,-0.987036667,7/10/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000002,Ground,17-Jun-23,17-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,17-Jun-23,9:32:24 AM,109.923055,-0.987228333,7/10/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Juni_2023_000002,Ground,17-Jun-23,17-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,24,17-Jun-23,9:58:47 AM,109.923225,-0.987153333,7/10/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
PB_Juni_2023_000002,Ground,17-Jun-23,17-Jun-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,5,17-Jun-23,7:59:59 AM,109.9215333,-0.988363333,7/10/2023 10:55,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
NK_Januari_2023_000012,Ground,22-Jan-23,22-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,11,22-Jan-23,2:04:00 PM,109.9379133,-1.053551667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
NK_Januari_2023_000012,Ground,22-Jan-23,22-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,11,22-Jan-23,2:04:00 PM,109.9379133,-1.053551667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_Januari_2023_000012,Ground,22-Jan-23,22-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,10,22-Jan-23,1:48:18 PM,109.9362833,-1.052713333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
NK_Januari_2023_000012,Ground,22-Jan-23,22-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,14,22-Jan-23,2:26:00 PM,109.939365,-1.054751667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Trenggiling - Manis javanica,,Sarang,Baru (dalam 1 minggu)
NK_Januari_2023_000012,Ground,22-Jan-23,22-Jan-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,14,22-Jan-23,2:26:00 PM,109.939365,-1.054751667,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PB_April_2023_000003,Ground,25-Apr-23,25-Apr-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,28,25-Apr-23,10:11:25 AM,109.88975,-1.033441667,5/11/2023 11:13,smart smart,Satwa Liar,Tanda Satwa,Babi Berjenggot - Sus barbatus,,Kubangan,Baru (dalam 1 minggu)
PB_April_2023_000003,Ground,25-Apr-23,25-Apr-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,10,25-Apr-23,8:43:54 AM,109.893355,-1.031515,5/11/2023 12:37,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Kubangan,Lama (2 - 4 minggu)
PB_April_2023_000003,Ground,25-Apr-23,25-Apr-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,22,25-Apr-23,10:02:30 AM,109.889645,-1.03306,5/11/2023 11:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Kotoran,Lama (2 - 4 minggu)
PB_April_2023_000003,Ground,25-Apr-23,25-Apr-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,7,25-Apr-23,8:35:08 AM,109.8948,-1.031965,5/11/2023 12:36,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Tapak,Baru (dalam 1 minggu)
PB_April_2023_000001,Ground,13-Apr-23,13-Apr-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,35,13-Apr-23,10:06:14 AM,109.85042,-1.046363333,5/11/2023 11:13,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000002,Ground,20-Feb-23,20-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,20-Feb-23,9:41:33 AM,109.9020167,-1.05755,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Suara,Baru (dalam 1 minggu)
PM_Februari_2023_000002,Ground,20-Feb-23,20-Feb-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,20-Feb-23,10:12:12 AM,109.9009217,-1.057195,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Burung,,Suara,Baru (dalam 1 minggu)
NK_September_2023_000007,Ground,17-Sep-23,17-Sep-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,17-Sep-23,10:36:20 AM,109.930515,-1.075623333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Baru (dalam 1 minggu)
NK_September_2023_000007,Ground,17-Sep-23,17-Sep-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,3,17-Sep-23,10:36:20 AM,109.930515,-1.075623333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
NK_September_2023_000007,Ground,17-Sep-23,17-Sep-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,17-Sep-23,10:56:49 AM,109.9290567,-1.075318333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Sangat lama (>3bulan)
NK_September_2023_000007,Ground,17-Sep-23,17-Sep-23,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,5,17-Sep-23,10:56:49 AM,109.9290567,-1.075318333,11/8/2023 13:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PM_Juni_2023_000002,Ground,15-Jun-23,15-Jun-23,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,15-Jun-23,3:44:17 PM,109.9097583,-1.049975,11/9/2023 9:35,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
PK_April_2023_000011,Ground,14-Apr-23,14-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,3,14-Apr-23,8:57:31 AM,109.85984,-1.053621667,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Cakaran,Baru (dalam 1 minggu)
PK_April_2023_000011,Ground,14-Apr-23,14-Apr-23,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,6,14-Apr-23,9:37:25 AM,109.8588983,-1.054143333,11/9/2023 10:13,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PB_Agustus_2023_000007,Ground,23-Aug-23,23-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,11,23-Aug-23,9:11:37 AM,109.85139,-1.035303333,9/4/2023 15:50,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
PB_Agustus_2023_000007,Ground,23-Aug-23,23-Aug-23,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,3,23-Aug-23,8:25:43 AM,109.8509867,-1.0354,9/4/2023 15:50,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PJ_Juli_2023_000002,Ground,13-Jul-23,13-Jul-23,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,8,13-Jul-23,9:24:33 AM,110.0567267,-1.12685,7/27/2023 21:20,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PJ_Juni_2023_000002,Ground,14-Jun-23,14-Jun-23,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,9,14-Jun-23,9:02:38 AM,110.0465117,-1.127691667,6/28/2023 14:25,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup lama (>1 bulan)
PJ_Juni_2023_FFI_000006,Ground,20-Jun-23,20-Jun-23,Penjalaan,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Suparjan Suparjan,Jalan Kaki,3,20-Jun-23,8:12:33 AM,110.048785,-1.12539,6/28/2023 14:26,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
RP_Mei_2023_000005,Ground,1-Jun-23,1-Jun-23,Rantau Panjang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Rudiansyah Rudiansyah,Jalan Kaki,13,1-Jun-23,11:38:06 AM,110.0624633,-1.146753333,11/6/2023 14:46,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Lama (2 - 4 minggu)
RP_September_2023_000003,Ground,22-Sep-23,22-Sep-23,Rantau Panjang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dedet Harpandi,Jalan Kaki,12,22-Sep-23,9:37:35 AM,110.0599,-1.154535,11/6/2023 14:43,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Sarang,Cukup baru (1 - 2 minggu)
