Patrol ID,Type,Patrol Start Date,Patrol End Date,Station,Team,Objective,Mandate,Armed,Patrol Leg ID,Leader,Patrol Transport Type,Waypoint ID,Waypoint Date,Waypoint Time,X,Y,Last Modified,Last Modified By,Observation Category 0,Observation Category 1,Jenis satwa,Keterangan,Tindakan,Tipe temuan,Usia temuan
PK_Agustus_000014,Ground,31-Aug-22,31-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,21,31-Aug-22,12:10:12 PM,109.8552967,-1.049968333,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PK_Agustus_000014,Ground,31-Aug-22,31-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,15,31-Aug-22,11:40:15 AM,109.8562883,-1.05025,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Lama (2 - 4 minggu)
PK_Agustus_000014,Ground,31-Aug-22,31-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,17,31-Aug-22,11:50:07 AM,109.8564733,-1.049951667,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PK_Agustus_000014,Ground,31-Aug-22,31-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,4,31-Aug-22,11:04:07 AM,109.85706,-1.052065,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PK_Agustus_000014,Ground,31-Aug-22,31-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,19,31-Aug-22,12:05:13 PM,109.8557233,-1.050121667,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Cukup baru (1 - 2 minggu)
PB_Okt_000003,Ground,28-Oct-22,28-Oct-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,12,28-Oct-22,8:52:42 AM,109.8527567,-1.020891667,12/12/2022 15:55,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Tapak,Cukup baru (1 - 2 minggu)
PB_Sept_000006,Ground,6-Sep-22,6-Sep-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,16,6-Sep-22,9:52:52 AM,109.91005,-1.016475,12/12/2022 15:57,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Lama (2 - 4 minggu)
PB_Sept_000006,Ground,6-Sep-22,6-Sep-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,4,6-Sep-22,9:18:36 AM,109.907145,-1.014633333,12/12/2022 15:57,smart smart,Satwa Liar,Tanda Satwa,Rusa,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
PM_Desember_2022_000003,Ground,17-Dec-22,17-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,17-Dec-22,8:38:47 AM,1.00E-10,1.00E-10,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PM_Desember_2022_000003,Ground,17-Dec-22,17-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,17-Dec-22,12:59:53 PM,109.9030117,-1.052873333,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Desember_2022_000003,Ground,17-Dec-22,17-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,17-Dec-22,9:34:15 AM,109.9027633,-1.054725,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Bekas makan,Cukup lama (>1 bulan)
PM_Desember_2022_000003,Ground,17-Dec-22,17-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,17-Dec-22,10:19:39 AM,109.9031233,-1.053276667,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Diobservasi,Suara,Baru (dalam 1 minggu)
NK_Sept_004,Ground,21-Sep-22,21-Sep-22,Nipah Kuning,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Juhari Juhari,Jalan Kaki,9,21-Sep-22,1:33:50 PM,109.9348283,-1.066423333,12/12/2022 15:30,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Sarang,Sangat lama (>3bulan)
PK_Nov_000004,Ground,28-Nov-22,28-Nov-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,17,28-Nov-22,10:56:49 AM,109.8674117,-1.053206667,12/12/2022 19:38,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PK_Nov_000004,Ground,28-Nov-22,28-Nov-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,10,28-Nov-22,10:10:46 AM,109.8661517,-1.05203,12/12/2022 19:38,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PK_Nov_000004,Ground,28-Nov-22,28-Nov-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,11,28-Nov-22,10:32:16 AM,109.8665883,-1.053335,12/12/2022 19:38,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Cukup lama (>1 bulan)
PK_Nov_000004,Ground,28-Nov-22,28-Nov-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,16,28-Nov-22,10:50:43 AM,109.867755,-1.052951667,12/12/2022 19:38,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PB_Juni_0006,Ground,26-Jun-22,26-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,12,26-Jun-22,10:17:19 AM,109.8520483,-1.032008333,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Bekas makan,Baru (dalam 1 minggu)
PB_Juni_0006,Ground,26-Jun-22,26-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,32,26-Jun-22,11:18:12 AM,109.8530267,-1.030865,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_Juni_0006,Ground,26-Jun-22,26-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,25,26-Jun-22,11:04:40 AM,109.8523567,-1.031416667,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Gesekan badan,Cukup lama (>1 bulan)
PK_Agustus_000012,Ground,29-Aug-22,29-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,19,29-Aug-22,10:58:20 AM,109.862845,-1.053013333,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PK_Agustus_000012,Ground,29-Aug-22,29-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,5,29-Aug-22,9:37:35 AM,109.8622133,-1.053475,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Kotoran,Sangat lama (>3bulan)
PK_Agustus_000012,Ground,29-Aug-22,29-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,3,29-Aug-22,9:31:52 AM,109.8616417,-1.05373,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PK_Agustus_000012,Ground,29-Aug-22,29-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,9,29-Aug-22,9:46:46 AM,109.8626833,-1.053106667,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PK_Agustus_000012,Ground,29-Aug-22,29-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,7,29-Aug-22,9:41:32 AM,109.862325,-1.053286667,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Lama (2 - 4 minggu)
PK_Agustus_000012,Ground,29-Aug-22,29-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,10,29-Aug-22,9:48:42 AM,109.8627783,-1.053051667,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Cukup baru (1 - 2 minggu)
PK_Agustus_000012,Ground,29-Aug-22,29-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,14,29-Aug-22,10:08:00 AM,109.8625433,-1.052073333,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Cukup baru (1 - 2 minggu)
PK_Agustus_000012,Ground,29-Aug-22,29-Aug-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Busael Busael,Jalan Kaki,17,29-Aug-22,10:34:06 AM,109.8628833,-1.053006667,12/12/2022 16:01,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup baru (1 - 2 minggu)
PM_Juni_006,Ground,27-Jun-22,27-Jun-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,27-Jun-22,9:26:53 AM,109.9056667,-1.055763333,12/12/2022 15:49,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Diobservasi,Suara,Baru (dalam 1 minggu)
PK_Juni_0004,Ground,19-Jun-22,19-Jun-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Andri Andri,Jalan Kaki,6,19-Jun-22,8:10:01 AM,109.8620117,-1.072705,12/12/2022 16:10,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Lama (2 - 4 minggu)
PK_Juni_0004,Ground,19-Jun-22,19-Jun-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Andri Andri,Jalan Kaki,10,19-Jun-22,8:58:57 AM,109.8623517,-1.071403333,12/12/2022 16:10,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Cukup baru (1 - 2 minggu)
PB_Juni_0003,Ground,18-Jun-22,18-Jun-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,17,18-Jun-22,11:00:14 AM,109.8686883,-1.027366667,12/12/2022 15:58,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
PK_Juni_0006,Ground,21-Jun-22,21-Jun-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Andri Andri,Jalan Kaki,17,21-Jun-22,11:29:41 AM,109.863365,-1.073158333,12/12/2022 16:10,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PK_Juni_0006,Ground,21-Jun-22,21-Jun-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Andri Andri,Jalan Kaki,7,21-Jun-22,9:34:13 AM,109.86384,-1.073558333,12/12/2022 16:10,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Tapak,Lama (2 - 4 minggu)
PK_Juni_0006,Ground,21-Jun-22,21-Jun-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Andri Andri,Jalan Kaki,8,21-Jun-22,9:40:54 AM,109.86369,-1.073346667,12/12/2022 16:10,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Cukup baru (1 - 2 minggu)
PK_Juni_0006,Ground,21-Jun-22,21-Jun-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Andri Andri,Jalan Kaki,16,21-Jun-22,11:21:15 AM,109.8634017,-1.072146667,12/12/2022 16:10,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Cakaran,Lama (2 - 4 minggu)
PK_Juni_0006,Ground,21-Jun-22,21-Jun-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Andri Andri,Jalan Kaki,9,21-Jun-22,9:42:25 AM,109.8635217,-1.07325,12/12/2022 16:10,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Tapak,Cukup baru (1 - 2 minggu)
PK_Juni_0006,Ground,21-Jun-22,21-Jun-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Andri Andri,Jalan Kaki,4,21-Jun-22,8:51:19 AM,109.8612517,-1.073978333,12/12/2022 16:10,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_Okt_000002,Ground,19-Oct-22,19-Oct-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,14,19-Oct-22,9:14:24 AM,109.85149,-1.042486667,12/12/2022 15:55,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Gesekan badan,Sangat lama (>3bulan)
PB_Aug_000001,Ground,27-Aug-22,27-Aug-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,22,27-Aug-22,9:44:28 AM,109.8419467,-1.049368333,12/12/2022 15:57,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Kubangan,Baru (dalam 1 minggu)
PB_Desember_2022_000001,Ground,13-Dec-22,13-Dec-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,13-Dec-22,10:00:50 AM,109.87977,-1.026323333,1/3/2023 10:47,smart smart,Satwa Liar,Tanda Satwa,Primata,,Diobservasi,Bekas makan,Baru (dalam 1 minggu)
PM_Okt_000007,Ground,29-Oct-22,29-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,17,29-Oct-22,1:42:43 PM,109.9047583,-1.05999,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PM_Okt_000007,Ground,29-Oct-22,29-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,10,29-Oct-22,9:54:53 AM,109.9068583,-1.06146,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Okt_000007,Ground,29-Oct-22,29-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,12,29-Oct-22,12:08:27 PM,109.9061433,-1.060626667,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Owa Kalimantan - Hylobates albibarbis,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Okt_000007,Ground,29-Oct-22,29-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,29-Oct-22,9:15:42 AM,109.90659,-1.061761667,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Okt_000007,Ground,29-Oct-22,29-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,16,29-Oct-22,1:30:39 PM,109.90608,-1.059886667,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Baru (dalam 1 minggu)
PM_Okt_000007,Ground,29-Oct-22,29-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,29-Oct-22,9:05:54 AM,109.9065733,-1.06135,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Okt_000007,Ground,29-Oct-22,29-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,29-Oct-22,9:53:27 AM,109.906735,-1.06148,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Okt_000007,Ground,29-Oct-22,29-Oct-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,7,29-Oct-22,9:31:10 AM,109.9066983,-1.061588333,12/12/2022 15:45,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
PK_Des_000005,Ground,1-Dec-22,1-Dec-22,Pulau Kumbang,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Dwi Dwi,Jalan Kaki,9,1-Dec-22,8:51:28 AM,109.8600667,-1.051926667,12/12/2022 19:38,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PM_Desember_2022_000004,Ground,18-Dec-22,18-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,18-Dec-22,1:47:55 PM,109.8944433,-1.059643333,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Alap-alap,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Desember_2022_000004,Ground,18-Dec-22,18-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,4,18-Dec-22,1:34:06 PM,109.8935683,-1.059926667,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Rangkong,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Desember_2022_000004,Ground,18-Dec-22,18-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,18-Dec-22,1:44:16 PM,109.894595,-1.060091667,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PB_Nov_000006,Ground,1-Nov-22,1-Nov-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,8,1-Nov-22,9:48:29 AM,109.916635,-1.002938333,12/12/2022 15:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PB_Nov_000006,Ground,1-Nov-22,1-Nov-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,13,1-Nov-22,10:04:06 AM,109.9172667,-1.002401667,12/12/2022 15:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_Nov_000006,Ground,1-Nov-22,1-Nov-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,17,1-Nov-22,10:23:56 AM,109.9193133,-1.001125,12/12/2022 15:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Sangat lama (>3bulan)
PB_Nov_000006,Ground,1-Nov-22,1-Nov-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,29,1-Nov-22,11:59:19 AM,109.9243683,-1.002043333,12/12/2022 15:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Bekas makan,Cukup baru (1 - 2 minggu)
PB_Nov_000006,Ground,1-Nov-22,1-Nov-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,18,1-Nov-22,10:36:52 AM,109.920555,-1.000301667,12/12/2022 15:56,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Bekas makan,Baru (dalam 1 minggu)
PB_Nov_000006,Ground,1-Nov-22,1-Nov-22,Padu Banjar,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samsidar Samsidar,Jalan Kaki,14,1-Nov-22,10:14:31 AM,109.9185867,-1.001701667,12/12/2022 15:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PM_Desember_2022_000001,Ground,10-Dec-22,10-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,3,10-Dec-22,9:20:31 AM,109.8852533,-1.070868333,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PM_Desember_2022_000001,Ground,10-Dec-22,10-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,6,10-Dec-22,9:38:20 AM,109.885495,-1.067226667,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Sarang,Cukup lama (>1 bulan)
PM_Desember_2022_000001,Ground,10-Dec-22,10-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,9,10-Dec-22,12:25:38 PM,109.8877817,-1.06122,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Orangutan Kalimantan - Pongo Pygmaeus,,Diobservasi,Suara,Baru (dalam 1 minggu)
PM_Desember_2022_000001,Ground,10-Dec-22,10-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,5,10-Dec-22,9:34:10 AM,109.8849167,-1.068186667,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Beruang Madu - Helarctos malayanus,,Diobservasi,Bekas makan,Cukup lama (>1 bulan)
PM_Desember_2022_000001,Ground,10-Dec-22,10-Dec-22,Pemangkat,LPHD,Monitoring kawasan,Patroli Rutin,No,1,Samlia Samlia,Jalan Kaki,8,10-Dec-22,10:35:04 AM,109.8866333,-1.061198333,1/3/2023 10:56,smart smart,Satwa Liar,Tanda Satwa,Babi Hutan - Sus scrofa,,Diobservasi,Gesekan badan,Cukup lama (>1 bulan)
